Numéro Solde;Surname;First name;Date of birth
587;Bakmyr;Nlaguz U. G.;10/03/1979
588;Bakmyr;Nlaguz Z.;09/12/1976
589;Bakmyr;Nlaguz Zyzqa;18/05/1962
590;Bakmyr;Nlbyge;24/08/1994
591;Bakmyr;Nlivizu;07/01/1969
592;Bakmyr;Nlivizu J.;11/08/1965
593;Bakmyr;Nlivizu J.;24/09/1978
594;Bakmyr;Nluyge Zavyi;07/01/1967
595;Bakmyr;Nugpu;13/08/1978
596;Bakmyr;Nulu;29/03/1979
597;Bakmyr;Nuyha.J.;25/08/1960
598;Bakmyr;Nyrytukjuo;27/02/1981
599;Bakmyr;Odakki;11/10/1998
600;Bakmyr;Oezec;02/05/1988
601;Bakmyr;Oezece;14/11/1989
602;Bakmyr;Oezece;13/03/1979
603;Bakmyr;Oezece;09/05/1973
604;Bakmyr;Oiugal Geqnuvv;18/06/1976
605;Bakmyr;Oiuxyi;10/02/1968
606;Bakmyr;Ouktyi C.;03/08/1987
607;Bakmyr;Ououl .G;12/07/1989
608;Bakmyr;Oupag;07/07/1962
609;Bakmyr;Ouvygil;21/09/1978
610;Bakmyr;Pap Tiik;12/08/1988
611;Bakmyr;Papav;25/07/1999
612;Bakmyr;Papzak H.;23/10/1971
613;Bakmyr;Paqjuvyi;12/12/1998
614;Bakmyr;Paqjuvyi Nyno;18/07/1972
615;Bakmyr;Pegpil Jikkito;15/09/1962
616;Bakmyr;Pinno;27/02/1963
617;Bakmyr;Piunvyqi;05/03/1994
618;Bakmyr;Piunvyqi Geze;12/04/1994
619;Bakmyr;Piunvyqi U.;03/09/1992
620;Bakmyr;Pivkuvt;02/05/1981
621;Bakmyr;Pukjuo;17/03/1999
622;Bakmyr;Pukkio Z.;24/05/1987
623;Bakmyr;Pukruxyi Catuo;18/06/1985
624;Bakmyr;Puy Z.;25/12/1963
625;Bakmyr;Puy Zliju;13/01/1992
626;Bakmyr;Puygpu;14/05/1994
627;Bakmyr;Puykte;13/10/1982
628;Bakmyr;Puzlyve;07/03/1990
629;Bakmyr;Pvygu;06/08/1978
630;Bakmyr;Pvygu;01/01/1961
631;Bakmyr;Pvygu;03/02/1972
632;Bakmyr;Pvygu;23/03/1995
633;Bakmyr;Pvygu;23/02/1976
634;Bakmyr;Pvygu;14/01/1979
635;Bakmyr;Pvygu A.;29/04/1973
636;Bakmyr;Pvygu P.;03/07/1979
637;Bakmyr;Pvygu Riavri;20/04/1968
638;Bakmyr;Pvygu S.;12/03/1973
639;Bakmyr;Pvygu Uxezyki;21/06/1987
640;Bakmyr;Pvygu Zlaevi;04/06/1985
641;Bakmyr;Pvytrin V.;09/03/1973
642;Bakmyr;Pykne;01/12/1977
643;Bakmyr;Pyknu C.;01/08/1992
644;Bakmyr;Qaxizak;03/03/1977
645;Bakmyr;Qiqyxyu Cungunu;18/06/1990
646;Bakmyr;Qiqyxyu Geze;14/11/1979
647;Bakmyr;Qlvyznawliv;27/07/1998
648;Bakmyr;Qlvyznawliv;18/07/1992
649;Bakmyr;Qvyzwyk;08/09/1966
650;Bakmyr;Ratcvio Hyxzak;13/04/1990
651;Bakmyr;Rupvyix;04/08/1986
652;Bakmyr;Rupvyix G.;17/04/1989
653;Bakmyr;Rupvyixxu;12/10/1989
654;Bakmyr;Rxutoz Jutyi;25/02/1982
655;Bakmyr;Rxutoz Luhu;31/10/1961
656;Bakmyr;Rypvyx;26/03/1972
657;Bakmyr;Rypvyx;05/01/1970
658;Bakmyr;Rypvyx Z.;24/06/1977
659;Bakmyr;Rypvyxx Juwv;14/10/1983
660;Bakmyr;Rypvyxxu;29/07/1964
661;Bakmyr;Rypvyxxu;27/05/1975
662;Bakmyr;Ryxxa;25/01/1969
663;Bakmyr;Sakunluk Nluyge;15/05/1990
664;Bakmyr;Salk;21/10/1991
665;Bakmyr;Salk;01/01/1996
666;Bakmyr;Salk;17/06/1982
667;Bakmyr;Salk;13/09/1981
668;Bakmyr;Salk;10/10/1963
669;Bakmyr;Salk;30/05/1975
670;Bakmyr;Salk;03/03/1985
671;Bakmyr;Salk;07/08/1999
672;Bakmyr;Salk .G.Z;18/08/1994
673;Bakmyr;Salk .Z;24/06/1991
674;Bakmyr;Salk Gavxuy;02/10/1964
675;Bakmyr;Salk Ouwa;03/06/1960
676;Bakmyr;Salk P.;08/06/1974
677;Bakmyr;Salk Pivkuvt;10/12/1967
678;Bakmyr;Salk Sizzyi;01/09/1977
679;Bakmyr;Salk U.;29/01/1995
680;Bakmyr;Salk Ugute;18/01/1965
681;Bakmyr;Salk Ugute;24/05/1973
682;Bakmyr;Salk Vuju;30/04/1962
683;Bakmyr;Salk W.;16/01/1992
684;Bakmyr;Salk Z.;10/01/1999
685;Bakmyr;Salk Z.;04/08/1994
686;Bakmyr;Salk Zuyte;29/03/1997
687;Bakmyr;Salk Zu-Z.;05/06/1984
688;Bakmyr;Salk.C;07/02/1968
689;Bakmyr;Sazil Galgit;07/06/1977
690;Bakmyr;Saziwl;20/05/1983
691;Bakmyr;Saziwl;16/05/1974
692;Bakmyr;Saziwl;29/08/1990
693;Bakmyr;Saziwl;01/09/1967
694;Bakmyr;Saziwl;31/08/1961
695;Bakmyr;Saziwl;25/07/1961
696;Bakmyr;Saziwl;26/06/1996
697;Bakmyr;Saziwl;16/11/1974
698;Bakmyr;Saziwl;14/10/1973
699;Bakmyr;Saziwl;04/01/1977
700;Bakmyr;Saziwl;20/11/1988
701;Bakmyr;Saziwl;17/06/1965
702;Bakmyr;Saziwl Galugit;26/11/1980
703;Bakmyr;Saziwl Ithuvt Tiik;22/02/1979
704;Bakmyr;Saziwl N;02/06/1967
705;Bakmyr;Saziwl P.;19/01/1993
706;Bakmyr;Saziwl P.U.;19/02/1960
707;Bakmyr;Saziwl Pvygu;03/03/1967
708;Bakmyr;Saziwl Sakul;12/08/1978
709;Bakmyr;Saziwl Vapivn;25/03/1964
710;Bakmyr;Saziwl Vaxukt;03/10/1991
711;Bakmyr;Saziwl X.;01/10/1965
712;Bakmyr;Saziwl Z.;03/03/1962
713;Bakmyr;Saziwl Z.;22/06/1995
714;Bakmyr;Saziwl Z.;04/01/1993
715;Bakmyr;Saziwlyki;20/09/1962
716;Bakmyr;Saziwlyki;12/03/1993
717;Bakmyr;Saziwlyki;26/09/1973
718;Bakmyr;Saziwlyki G.;16/09/1975
719;Bakmyr;Saziwlyki U. Gyxyi;05/06/1966
720;Bakmyr;Saziwlyki.Z;05/06/1987
721;Bakmyr;Sazyi U.;26/08/1963
722;Bakmyr;Sexyez;02/03/1976
723;Bakmyr;Sexyez;08/04/1971
724;Bakmyr;Sexyuku;20/05/1969
725;Bakmyr;Sexyuku Oiupe;16/09/1977
726;Bakmyr;Sikipu;10/12/1974
727;Bakmyr;Sikipu Z.;25/03/1987
728;Bakmyr;Sivigyul;18/04/1986
729;Bakmyr;Sugiz;04/08/1998
730;Bakmyr;Sugiz;06/09/1972
731;Bakmyr;Sugiz;11/03/1983
732;Bakmyr;Sugiz;08/09/1972
733;Bakmyr;Sugiz;28/05/1965
734;Bakmyr;Sugiz;20/06/1988
735;Bakmyr;Sugiz G.;17/05/1995
736;Bakmyr;Sugiz G.;02/11/1966
737;Bakmyr;Sugiz P.;11/12/1966
738;Bakmyr;Sugiz P.;13/12/1972
739;Bakmyr;Sugiz P.;06/08/1987
740;Bakmyr;Sugiz Pap;04/12/1987
741;Bakmyr;Sugiz R.;17/01/1968
742;Bakmyr;Sugiz U.;15/02/1993
743;Bakmyr;Sugiz V.Z.;09/11/1961
744;Bakmyr;Suki Zakyi;28/04/1966
745;Bakmyr;Sune;26/02/1984
746;Bakmyr;Sunne;04/02/1987
747;Bakmyr;Suqap U.;19/07/1988
748;Bakmyr;Suqap Zuknyryi;22/08/1978
749;Bakmyr;Suvyune;02/04/1978
750;Bakmyr;Suxyjune;18/01/1983
751;Bakmyr;Syppu;11/03/1985
752;Bakmyr;Sypu;18/02/1984
753;Bakmyr;Tavu D.;15/06/1997
754;Bakmyr;Tezepu;23/12/1980
755;Bakmyr;Tipavul G.;11/03/1995
756;Bakmyr;Tizgakt Puy;05/07/1972
757;Bakmyr;Tudyt;16/12/1973
758;Bakmyr;Tudyt;11/05/1998
759;Bakmyr;Tudyt;23/08/1996
760;Bakmyr;Tudyt;14/09/1990
761;Bakmyr;Tudyt;22/06/1968
762;Bakmyr;Tudyt;23/07/1963
763;Bakmyr;Tudyt U.O.;28/12/1985
764;Bakmyr;Tudyt Uxyie;27/01/1964
765;Bakmyr;Tudyt V.;25/10/1999
766;Bakmyr;Tudyt Vuju;15/05/1993
767;Bakmyr;Tudyt.G;04/11/1980
768;Bakmyr;Tuetu;12/02/1988
769;Bakmyr;Tuetu;31/03/1991
770;Bakmyr;Tuetu C.;05/05/1995
771;Bakmyr;Tuetu U.;18/04/1995
772;Bakmyr;Tuetu Zuxyie;17/09/1969
773;Bakmyr;Tukyix;05/12/1998
774;Bakmyr;Tukyix;07/09/1978
775;Bakmyr;Tukyix;26/09/1981
776;Bakmyr;Tukyix;15/09/1992
777;Bakmyr;Tukyix;04/01/1988
778;Bakmyr;Tukyix G.;11/12/1984
779;Bakmyr;Tukyix N.;13/02/1987
780;Bakmyr;Tukyix O.;28/09/1978
781;Bakmyr;Tukyix S. Z.;26/11/1965
782;Bakmyr;Tukyix U.;18/01/1991
783;Bakmyr;Tukyix Zavyi;06/08/1999
784;Bakmyr;Tukyz P.;25/06/1991
785;Bakmyr;Uenzyki Ugute;10/02/1993
786;Bakmyr;Uereznu;25/11/1966
787;Bakmyr;Uereznyki;11/02/1987
788;Bakmyr;Uereznyki;27/09/1965
789;Bakmyr;Uereznyki;08/04/1995
790;Bakmyr;Uereznyki;01/04/1997
791;Bakmyr;Uereznyki C.;14/04/1999
792;Bakmyr;Uereznyki K.;29/01/1987
793;Bakmyr;Uereznyki P.X;20/02/1976
794;Bakmyr;Uereznyki W. Z.;08/04/1979
795;Bakmyr;Uereznyki X.;01/06/1968
796;Bakmyr;Uereznyki Zekko;04/11/1997
797;Bakmyr;Ufyf G.;19/05/1983
798;Bakmyr;Ufyqj U;09/12/1983
799;Bakmyr;Ugpvazi Xukzuku;06/01/1972
800;Bakmyr;Ugute;18/10/1985
801;Bakmyr;Ugute;23/05/1961
802;Bakmyr;Ugute;05/10/1964
803;Bakmyr;Ugute;28/05/1995
804;Bakmyr;Ugute;25/02/1981
805;Bakmyr;Ugute A.;15/09/1974
806;Bakmyr;Ugute Zuoa;18/11/1979
807;Bakmyr;Ugute,Xeqjo;21/08/1990
808;Bakmyr;Uguvu;25/07/1972
809;Bakmyr;Uguvu;24/06/1968
810;Bakmyr;Uguvu;26/09/1982
811;Bakmyr;Uguvu Z.;22/12/1968
812;Bakmyr;Ugyi;21/11/1980
813;Bakmyr;Ugykunu;16/03/1982
814;Bakmyr;Ugykunu;06/03/1996
815;Bakmyr;Ugykunu;17/02/1978
816;Bakmyr;Ugykunu;30/07/1975
817;Bakmyr;Ugykunu;29/11/1969
818;Bakmyr;Ugykunu;16/06/1982
819;Bakmyr;Ugykunu;23/10/1988
820;Bakmyr;Ugykunu;26/02/1994
821;Bakmyr;Ugykunu;29/06/1964
822;Bakmyr;Ugyte;05/10/1973
823;Bakmyr;Ugyte;18/01/1992
824;Bakmyr;Ugyte G;05/02/1964
825;Bakmyr;Ujgut;18/05/1992
826;Bakmyr;Ukk-Guvyi;11/06/1966
827;Bakmyr;Uknlako;23/06/1973
828;Bakmyr;Uknlako Luzzuk;19/10/1994
829;Bakmyr;Uknlako Paqjuvyi;11/05/1965
830;Bakmyr;Uknlako Zavyi;02/05/1989
831;Bakmyr;Uknlakyi;15/06/1995
832;Bakmyr;Ukrix;27/02/1985
833;Bakmyr;Ukrixxu;28/08/1998
834;Bakmyr;Ukrizz;18/02/1964
835;Bakmyr;Uktvi Ougpu;03/10/1990
836;Bakmyr;Uktvih;25/03/1976
837;Bakmyr;Uktvih;04/06/1977
838;Bakmyr;Uktvih Hyxxyug Guxaju;02/10/1989
839;Bakmyr;Uktvih R.;23/03/1996
840;Bakmyr;Uktvih Uptex;31/12/1970
841;Bakmyr;Uktvih Uxygugo;19/10/1976
842;Bakmyr;Ukzeguku;23/09/1974
843;Bakmyr;Ulgit U.;04/07/1961
844;Bakmyr;Ultvuguk Z;20/10/1980
845;Bakmyr;Ulzygyve Rpukou;10/06/1998
846;Bakmyr;Upe;09/04/1972
847;Bakmyr;Upe;09/02/1976
848;Bakmyr;Upe;13/09/1997
849;Bakmyr;Upe;13/04/1980
850;Bakmyr;Upe;10/09/1968
851;Bakmyr;Upe;30/10/1972
852;Bakmyr;Upe;17/03/1981
853;Bakmyr;Upe;20/10/1993
854;Bakmyr;Upe;08/06/1993
855;Bakmyr;Upe;18/01/1971
856;Bakmyr;Upe P.;18/04/1977
857;Bakmyr;Upe P.;05/11/1969
858;Bakmyr;Upe P.;09/10/1999
859;Bakmyr;Upe Pujuv;04/07/1964
860;Bakmyr;Upe Pujuv;02/02/1974
861;Bakmyr;Upe Pujuvv;09/01/1990
862;Bakmyr;Upe Pujuvv;02/10/1972
863;Bakmyr;Upe Pujuvv;13/02/1968
864;Bakmyr;Upe Pujuvv;04/06/1999
865;Bakmyr;Upe Pujuvv;29/04/1968
866;Bakmyr;Upe Pujuvv;19/05/1988
867;Bakmyr;Upe Pujuvv Catuo;31/05/1987
868;Bakmyr;Upe Pujuvv Z.;25/07/1967
869;Bakmyr;Upe Pujuvv Zytybei;05/12/1999
870;Bakmyr;Upe Saziwl;11/03/1963
871;Bakmyr;Upe X.;21/05/1968
872;Bakmyr;Upe.Z;22/05/1996
873;Bakmyr;Upepujuv Luzzuk;20/11/1966
874;Bakmyr;Upepujuvv;27/01/1984
875;Bakmyr;Upepujuvv Azguk;27/12/1995
876;Bakmyr;Uptex;20/01/1993
877;Bakmyr;Uptex;20/09/1962
878;Bakmyr;Uptex;03/09/1993
879;Bakmyr;Uptex;15/03/1985
880;Bakmyr;Uptex;11/12/1981
881;Bakmyr;Uptex;23/02/1973
882;Bakmyr;Uptex;16/08/1991
883;Bakmyr;Uptex;26/08/1965
884;Bakmyr;Uptex;03/03/1972
885;Bakmyr;Uptex;28/10/1983
886;Bakmyr;Uptex;20/04/1965
887;Bakmyr;Uptex C.;16/04/1995
888;Bakmyr;Uptex Gugete;12/06/1962
889;Bakmyr;Uptex J.;14/11/1991
890;Bakmyr;Uptex J.;22/11/1975
891;Bakmyr;Uptex J.;20/03/1994
892;Bakmyr;Uptex Juvyg;17/08/1983
893;Bakmyr;Uptex Juvyg;04/04/1970
894;Bakmyr;Uptex Juvyg;17/07/1983
895;Bakmyr;Uptex Juvyg;01/09/1980
896;Bakmyr;Uptex Oezyc;30/01/1979
897;Bakmyr;Uptex Tiik;03/01/1981
898;Bakmyr;Uptex Vulguk;12/12/1973
899;Bakmyr;Uptex Vulguk;21/06/1981
900;Bakmyr;Uptex Vulyg;15/09/1970
901;Bakmyr;Uptex Vulyg;04/10/1973
902;Bakmyr;Uptex Z.;03/01/1973
903;Bakmyr;Uptex Z.;01/12/1961
904;Bakmyr;Uptex Zuxug;19/11/1975
905;Bakmyr;Uptexuy;06/03/1983
906;Bakmyr;Uptexuy;18/08/1967
907;Bakmyr;Uptexuy;04/12/1967
908;Bakmyr;Uptexuy;04/01/1988
909;Bakmyr;Uptexuy;03/03/1981
910;Bakmyr;Uptexuy;12/12/1963
911;Bakmyr;Uptexuy;19/09/1971
912;Bakmyr;Uptexuy;26/03/1977
913;Bakmyr;Uptexuy;22/07/1967
914;Bakmyr;Uptexuy Gugpe;13/01/1990
915;Bakmyr;Uptexuy I.;08/08/1983
916;Bakmyr;Uptexuy Jigal;31/12/1969
917;Bakmyr;Uptexuy L.;20/04/1978
918;Bakmyr;Uptexuy Suyou Jwukrpu;01/07/1960
919;Bakmyr;Uptexuy U.;28/10/1960
920;Bakmyr;Uptexuy U.;26/05/1995
921;Bakmyr;Uptexuy U.;27/12/1990
922;Bakmyr;Uptexuy U.;23/08/1990
923;Bakmyr;Uptexuy Ypvulyg;12/12/1965
924;Bakmyr;Uptexuy Z.;13/03/1994
925;Bakmyr;Uptex-Vulguk;05/11/1988
926;Bakmyr;Uptexyu;29/03/1978
927;Bakmyr;Upuzz;20/02/1979
928;Bakmyr;Upuzz;10/02/1961
929;Bakmyr;Upuzz;18/07/1999
930;Bakmyr;Upuzz;12/12/1969
931;Bakmyr;Upuzz O.;16/08/1981
932;Bakmyr;Upuzz.Z;02/07/1971
933;Bakmyr;Upyi;14/10/1997
934;Bakmyr;Upyi G.;30/07/1963
935;Bakmyr;Upypune;23/10/1969
936;Bakmyr;Upypune;11/01/1971
937;Bakmyr;Upypune;15/01/1966
938;Bakmyr;Upypune;07/12/1974
939;Bakmyr;Upypune Guvyi-Ukki;30/12/1970
940;Bakmyr;Upypune U.;30/04/1969
941;Bakmyr;Ureznyki Uxygugo;18/09/1997
942;Bakmyr;Urkiz U.;19/05/1990
943;Bakmyr;Utex G.;11/08/1987
944;Bakmyr;Utkuk;26/07/1999
945;Bakmyr;Utugu;25/10/1992
946;Bakmyr;Utugu;27/12/1966
947;Bakmyr;Utugu;03/06/1970
948;Bakmyr;Utugu;13/02/1964
949;Bakmyr;Utugu;13/10/1961
950;Bakmyr;Utugu;09/04/1994
951;Bakmyr;Utugu;25/12/1987
952;Bakmyr;Utugu;03/10/1969
953;Bakmyr;Utugu;23/03/1975
954;Bakmyr;Utugu Azguk;06/09/1963
955;Bakmyr;Utugu S.;17/11/1996
956;Bakmyr;Utugu Uxyqi;27/01/1967
957;Bakmyr;Utugu Yzlu;29/01/1992
958;Bakmyr;Utugu Zuxyce;08/06/1993
959;Bakmyr;Utugz;26/09/1978
960;Bakmyr;Utugzuo;11/03/1967
961;Bakmyr;Utugzuo;06/05/1991
962;Bakmyr;Utugzuo;15/09/1988
963;Bakmyr;Utugzuo.Z;18/06/1970
964;Bakmyr;Utyjuxyi Zygpa;09/01/1970
965;Bakmyr;Utyune;28/09/1991
966;Bakmyr;Uveku;05/03/1962
967;Bakmyr;Uveku Uuvak;11/01/1985
968;Bakmyr;Uxcvit;21/09/1965
969;Bakmyr;Uxcvit;05/05/1979
970;Bakmyr;Uxcvit;01/03/1983
971;Bakmyr;Uxcvit;08/07/1995
972;Bakmyr;Uxcvit;25/12/1971
973;Bakmyr;Uxcvit;31/10/1993
974;Bakmyr;Uxcvit;21/05/1961
975;Bakmyr;Uxcvit;13/10/1982
976;Bakmyr;Uxcvit Galugit;23/03/1997
977;Bakmyr;Uxcvit P;03/11/1987
978;Bakmyr;Uxcvit P.;25/01/1991
979;Bakmyr;Uxcvit Ypvulyg;15/10/1987
980;Bakmyr;Uxezyki;01/07/1969
981;Bakmyr;Uxezyki;31/03/1991
982;Bakmyr;Uxezyki;25/09/1988
983;Bakmyr;Uxezyki;20/09/1964
984;Bakmyr;Uxezyki;22/10/1968
985;Bakmyr;Uxezyki;27/10/1998
986;Bakmyr;Uxezyki Galugit;29/03/1969
987;Bakmyr;Uxezyki P.;24/04/1979
988;Bakmyr;Uxezyki Tuetu;08/09/1999
989;Bakmyr;Uxezyki Zuxxyie;06/02/1979
990;Bakmyr;Uxim;04/09/1982
991;Bakmyr;Uxim;27/01/1970
992;Bakmyr;Uximyz Nygu;21/07/1975
993;Bakmyr;Ux-Lazyki;14/10/1995
994;Bakmyr;Uxlusy;21/03/1972
995;Bakmyr;Uxlusy;02/07/1963
996;Bakmyr;Uxlusy;13/01/1981
997;Bakmyr;Uxlusy;06/06/1993
998;Bakmyr;Uxlusy;05/06/1983
999;Bakmyr;Uxlusy Ulgit;29/07/1970
1000;Bakmyr;Uxlusy Uxwl;03/06/1992
1001;Bakmyr;Uxlusy Xuluy;05/05/1991
1002;Bakmyr;Uxlusy Ypvulyg;01/08/1982
1003;Bakmyr;Uxlusy.U;10/04/1987
1004;Bakmyr;Uxlusyi;02/06/1988
1005;Bakmyr;Uxlusyi Aefguk;23/03/1963
1006;Bakmyr;Uxluzzuk;11/01/1989
1007;Bakmyr;Uxluzzuk;27/08/1971
1008;Bakmyr;Uxluzzuk;31/12/1983
1009;Bakmyr;Uxluzzuk;16/06/1989
1010;Bakmyr;Uxluzzuk;16/04/1961
1011;Bakmyr;Uxluzzuk W. Z.;13/10/1975
1012;Bakmyr;Uxluzzuk Zlije;08/11/1980
1013;Bakmyr;Uxpivn;08/01/1967
1014;Bakmyr;Uxwlakzez;02/08/1975
1015;Bakmyr;Uxwlu;22/05/1960
1016;Bakmyr;Uxwlu;11/12/1960
1017;Bakmyr;Uxwlu;27/10/1994
1018;Bakmyr;Uxwlu;11/05/1964
1019;Bakmyr;Uxwlu;21/01/1985
1020;Bakmyr;Uxwlu;06/09/1997
1021;Bakmyr;Uxwlu;07/12/1964
1022;Bakmyr;Uxwlu Catuo;18/06/1988
1023;Bakmyr;Uxwlu Jluxyt;28/11/1994
1024;Bakmyr;Uxwlu P.;04/09/1967
1025;Bakmyr;Uxxyie;11/04/1975
1026;Bakmyr;Uxyge;06/01/1988
1027;Bakmyr;Uxyge;24/05/1965
1028;Bakmyr;Uxygugo;15/01/1997
1029;Bakmyr;Uxygugo;14/10/1975
1030;Bakmyr;Uxygugo;01/11/1979
1031;Bakmyr;Uxygugo;27/12/1992
1032;Bakmyr;Uxygugo;12/12/1968
1033;Bakmyr;Uxygugo;03/12/1995
1034;Bakmyr;Uxygugo;15/06/1983
1035;Bakmyr;Uxygugo Pvulyg;01/04/1980
1036;Bakmyr;Uxygugo Zaxagak;25/08/1991
1037;Bakmyr;Uxyguko;01/05/1974
1038;Bakmyr;Uxyi;17/07/1977
1039;Bakmyr;Uxyi;24/09/1985
1040;Bakmyr;Uxyi;03/05/1993
1041;Bakmyr;Uxyi G.;26/10/1961
1042;Bakmyr;Uxyi Galugit;09/01/1960
1043;Bakmyr;Uxyi Geznuwlu;16/11/1980
1044;Bakmyr;Uxyi Pivkuvt;01/09/1988
1045;Bakmyr;Uxyi Y.;04/02/1962
1046;Bakmyr;Uxyi Z.;29/09/1991
1047;Bakmyr;Uxyie Z.;19/08/1963
1048;Bakmyr;Uxyqi;29/07/1962
1049;Bakmyr;Uxyqi;07/12/1984
1050;Bakmyr;Uxyqi;24/02/1983
1051;Bakmyr;Uxyqi Guvnlu;27/01/1960
1052;Bakmyr;Uxyqi K.;10/12/1982
1053;Bakmyr;Uxyqi O.;27/11/1997
1054;Bakmyr;Uxyqi R.;09/08/1965
1055;Bakmyr;Uyzlu Utakyz;05/10/1960
1056;Bakmyr;Vapivn;19/12/1987
1057;Bakmyr;Vapivn J.;13/12/1968
1058;Bakmyr;Vapivn V.;20/02/1960
1059;Bakmyr;Vazi Guvyi;09/07/1987
1060;Bakmyr;Vazinnu;13/01/1989
1061;Bakmyr;Vazugakt;19/02/1982
1062;Bakmyr;Vazuxyk C.;05/05/1990
1063;Bakmyr;Vazuxyki Luhu;30/01/1991
1064;Bakmyr;Vejyune;30/05/1981
1065;Bakmyr;Veryune Zavyi;12/09/1971
1066;Bakmyr;Vipiqqu O.;10/03/1990
1067;Bakmyr;Vipiqqu P.;29/03/1972
1068;Bakmyr;Viryku;23/06/1964
1069;Bakmyr;Vugune;04/12/1973
1070;Bakmyr;Vugune;06/12/1969
1071;Bakmyr;Vugune;18/11/1988
1072;Bakmyr;Vugune;22/02/1997
1073;Bakmyr;Vugune Upyrix;28/11/1961
1074;Bakmyr;Vugune Y.;07/02/1969
1075;Bakmyr;Vujyune;27/04/1961
1076;Bakmyr;Vulgune;01/05/1974
1077;Bakmyr;Vuqliux Zuvvul;16/01/1976
1078;Bakmyr;Vuzlyt Zulyt;15/11/1993
1079;Bakmyr;Vynu C.;14/10/1976
1080;Bakmyr;Winiv;06/10/1985
1081;Bakmyr;Winiv;05/10/1998
1082;Bakmyr;Winiv Jaknak;12/03/1989
1083;Bakmyr;Winiv P.;25/04/1974
1084;Bakmyr;Winiv U.;22/10/1986
1085;Bakmyr;Winiv Uxcvit;08/10/1976
1086;Bakmyr;Winiv Z;05/10/1982
1087;Bakmyr;Winiv Zuguy;04/10/1966
1088;Bakmyr;Wlyxigak;07/10/1963
1089;Bakmyr;Wlyxyw;03/11/1998
1090;Bakmyr;Wlyxyw;04/06/1961
1091;Bakmyr;Wlyxyw Luzzuk;02/09/1996
1092;Bakmyr;Wlyxyw Luzzuk;20/04/1967
1093;Bakmyr;Wlyxyw X.;09/08/1970
1094;Bakmyr;Wuex;20/06/1991
1095;Bakmyr;Wuex;31/07/1977
1096;Bakmyr;Wuex;05/07/1964
1097;Bakmyr;Wuex K.;01/09/1965
1098;Bakmyr;Wuex Z.;17/02/1985
1099;Bakmyr;Wuex Zuyte;13/05/1964
1100;Bakmyr;Wugixu G.;03/04/1990
1101;Bakmyr;Wunvyqj;24/06/1993
1102;Bakmyr;Wunvyqj;11/11/1978
1103;Bakmyr;Wunvyqj;19/02/1979
1104;Bakmyr;Wunvyqj;02/07/1991
1105;Bakmyr;Wunvyqj;17/11/1963
1106;Bakmyr;Wunvyqj Pvygu Z.;24/12/1978
1107;Bakmyr;Wunvyqj T. Z.;12/09/1982
1108;Bakmyr;Wunvyqj U.;10/07/1975
1109;Bakmyr;Wunvyqj Z.;24/11/1995
1110;Bakmyr;Wunvyqyu G.;02/09/1971
1111;Bakmyr;Wunvyqyu U.;02/03/1960
1112;Bakmyr;Wunvyqyu Zexuqyu;22/02/1962
1113;Bakmyr;Wunyvqyu;26/08/1986
1114;Bakmyr;Wuvnvyqj;29/03/1962
1115;Bakmyr;Wvykqi;03/03/1969
1116;Bakmyr;Wvykqi;04/08/1997
1117;Bakmyr;Wvykqizz;28/04/1960
1118;Bakmyr;Wyyno;02/11/1981
1119;Bakmyr;Xadinnu G.;20/09/1986
1120;Bakmyr;Xadinnu J.;16/06/1975
1121;Bakmyr;Xaeinnu;31/07/1987
1122;Bakmyr;Xeqo Iuzniv;18/09/1973
1123;Bakmyr;Xuevu Guvo;31/10/1989
1124;Bakmyr;Xuguyk;17/02/1989
1125;Bakmyr;Xugyk;19/07/1983
1126;Bakmyr;Xugyk;19/05/1973
1127;Bakmyr;Xugyk;28/03/1969
1128;Bakmyr;Xugyk;05/06/1979
1129;Bakmyr;Xugyk;21/10/1982
1130;Bakmyr;Xugyk Pvygu;06/10/1990
1131;Bakmyr;Xugyk U.;02/11/1963
1132;Bakmyr;Xugyk Zhyn;28/09/1993
1133;Bakmyr;Xugyk. Z;12/03/1971
1134;Bakmyr;Xuhvikqi U.;09/09/1989
1135;Bakmyr;Xukzuku;09/06/1982
1136;Bakmyr;Xukzuku R.;07/07/1969
1137;Bakmyr;Xukzuku U.;10/10/1969
1138;Bakmyr;Yktavu V.;30/06/1994
1139;Bakmyr;Ypvlyg;01/03/1962
1140;Bakmyr;Ypvulyg;03/12/1999
1141;Bakmyr;Ypvulyg;05/09/1994
1142;Bakmyr;Ypvulyg;30/09/1988
1143;Bakmyr;Ypvulyg;21/06/1985
1144;Bakmyr;Ypvulyg;05/05/1997
1145;Bakmyr;Ypvulyg;19/06/1969
1146;Bakmyr;Ypvulyg;03/01/1992
1147;Bakmyr;Ypvulyg;16/03/1983
1148;Bakmyr;Ypvulyg;10/04/1981
1149;Bakmyr;Ypvulyg;10/08/1965
1150;Bakmyr;Ypvulyg;15/09/1963
1151;Bakmyr;Ypvulyg;11/08/1997
1152;Bakmyr;Ypvulyg G.;22/05/1967
1153;Bakmyr;Ypvulyg Galugit;13/04/1993
1154;Bakmyr;Ypvulyg Guvnyk;17/01/1960
1155;Bakmyr;Ypvulyg Luzzuk;10/12/1962
1156;Bakmyr;Ypvulyg Puzlyve;13/12/1979
1157;Bakmyr;Ypvulyg U.;09/07/1995
